transaction_id,customer_id,amount,transaction_type,bank,merchant_id,status,timestamp,is_delayed,emi_overdue,settlement_status
TXN0001502,CUST6172,950.0,Merchant Payment,Kotak,MER282,Success,2023-03-04 13:00:00,1,0,Settled
TXN0001503,CUST1341,2064.98,Utility Bill,ICICI,MER180,Success,2023-03-04 14:00:00,0,0,Settled
TXN0001504,CUST5683,5458.72,UPI Transfer,ICICI,MER485,Success,2023-03-04 15:00:00,0,0,Settled
TXN0001505,CUST4831,995.15,UPI Transfer,Axis,MER363,Pending,2023-03-04 16:00:00,0,0,N/A
TXN0001506,CUST3379,2744.65,Merchant Payment,ICICI,,Success,2023-03-04 17:00:00,0,0,Settled
TXN0001507,CUST7105,331.52,Merchant Payment,Kotak,MER143,Success,2023-03-04 18:00:00,0,0,Pending
TXN0001508,CUST4869,2186.01,Merchant Payment,ICICI,,Success,2023-03-04 19:00:00,0,0,Settled
TXN0001509,CUST7068,684.52,Refund,ICICI,,Success,2023-03-04 20:00:00,0,0,Settled
TXN0001510,CUST3439,830.31,Utility Bill,Axis,MER845,Pending,2023-03-04 21:00:00,0,0,N/A
TXN0001511,CUST8906,1599.55,UPI Transfer,HDFC,MER308,Pending,2023-03-04 22:00:00,0,0,N/A
TXN0001512,CUST8857,5014.62,UPI Transfer,HDFC,MER181,Success,2023-03-04 23:00:00,0,0,Settled
TXN0001513,CUST6429,4768.84,UPI Transfer,Kotak,MER138,Failed,2023-03-05 00:00:00,0,0,N/A
TXN0001514,CUST1471,1876.34,Refund,SBI,,Success,2023-03-05 01:00:00,0,0,Settled
TXN0001515,CUST9059,442.14,Merchant Payment,SBI,MER573,Success,2023-03-05 02:00:00,0,1,Disputed
TXN0001516,CUST4765,1153.13,Merchant Payment,Axis,MER305,Success,2023-03-05 03:00:00,0,0,Settled
TXN0001517,CUST8826,2463.71,Utility Bill,ICICI,MER574,Success,2023-03-05 04:00:00,0,0,Settled
TXN0001518,CUST8912,7124.97,Merchant Payment,Axis,MER236,Success,2023-03-05 05:00:00,0,0,Settled
TXN0001519,CUST9845,12075.03,UPI Transfer,HDFC,MER728,Success,2023-03-05 06:00:00,0,0,Settled
TXN0001520,CUST1461,3551.28,Merchant Payment,Kotak,MER349,Success,2023-03-05 07:00:00,0,1,Settled
TXN0001521,CUST2173,1511.44,Merchant Payment,SBI,,Pending,2023-03-05 08:00:00,0,0,N/A
TXN0001522,CUST2667,4138.35,EMI Debit,ICICI,MER736,Success,2023-03-05 09:00:00,0,0,Settled
TXN0001523,CUST4321,1434.37,Merchant Payment,SBI,MER265,Success,2023-03-05 10:00:00,0,0,Settled
TXN0001524,CUST9831,3437.32,UPI Transfer,HDFC,MER437,Success,2023-03-05 11:00:00,0,0,Settled
TXN0001525,CUST5369,977.92,UPI Transfer,ICICI,MER207,Success,2023-03-05 12:00:00,0,0,Settled
TXN0001526,CUST9673,1087.08,EMI Debit,HDFC,MER280,Success,2023-03-05 13:00:00,0,0,Settled
TXN0001527,CUST9273,273.72,Utility Bill,SBI,MER250,Success,2023-03-05 14:00:00,0,0,Settled
TXN0001528,CUST5126,1907.4,UPI Transfer,SBI,MER302,Success,2023-03-05 15:00:00,0,0,Settled
TXN0001529,CUST3793,3369.77,UPI Transfer,HDFC,MER319,Success,2023-03-05 16:00:00,0,0,Pending
TXN0001530,CUST7185,5442.24,Merchant Payment,ICICI,,Success,2023-03-05 17:00:00,0,0,Settled
TXN0001531,CUST4785,5818.99,Merchant Payment,HDFC,,Pending,2023-03-05 18:00:00,0,0,N/A
TXN0001532,CUST1250,17099.15,UPI Transfer,ICICI,,Success,2023-03-05 19:00:00,0,0,Pending
TXN0001533,CUST2620,321.47,Merchant Payment,Axis,,Success,2023-03-05 20:00:00,0,0,Pending
TXN0001534,CUST9457,2378.3,Refund,Axis,MER697,Success,2023-03-05 21:00:00,0,0,Settled
TXN0001535,CUST1021,2578.93,Merchant Payment,ICICI,MER769,Success,2023-03-05 22:00:00,0,0,Settled
TXN0001536,CUST3123,5713.28,Merchant Payment,HDFC,MER631,Success,2023-03-05 23:00:00,0,0,Disputed
TXN0001537,CUST2510,1084.07,Utility Bill,ICICI,,Success,2023-03-06 00:00:00,0,0,Settled
TXN0001538,CUST4852,251.64,UPI Transfer,SBI,,Success,2023-03-06 01:00:00,0,1,Settled
TXN0001539,CUST5775,1317.84,Merchant Payment,HDFC,,Failed,2023-03-06 02:00:00,0,0,N/A
TXN0001540,CUST8008,14457.33,Merchant Payment,ICICI,MER909,Success,2023-03-06 03:00:00,0,0,Settled
TXN0001541,CUST4422,8039.54,Merchant Payment,SBI,,Success,2023-03-06 04:00:00,0,0,Pending
TXN0001542,CUST9431,1760.27,Refund,Kotak,,Success,2023-03-06 05:00:00,0,0,Settled
TXN0001543,CUST9242,7313.84,UPI Transfer,SBI,,Success,2023-03-06 06:00:00,0,0,Settled
TXN0001544,CUST4007,116.56,UPI Transfer,ICICI,MER571,Success,2023-03-06 07:00:00,0,0,Settled
TXN0001545,CUST9667,1320.11,Utility Bill,HDFC,,Success,2023-03-06 08:00:00,0,0,Pending
TXN0001546,CUST1156,4541.58,UPI Transfer,HDFC,MER827,Success,2023-03-06 09:00:00,0,0,Settled
TXN0001547,CUST7342,876.14,Merchant Payment,Axis,MER335,Success,2023-03-06 10:00:00,0,1,Settled
TXN0001548,CUST8598,773.97,Merchant Payment,ICICI,,Pending,2023-03-06 11:00:00,0,0,N/A
TXN0001549,CUST5761,6926.88,Refund,SBI,,Failed,2023-03-06 12:00:00,0,1,N/A
TXN0001550,CUST3019,3349.47,Merchant Payment,SBI,,Failed,2023-03-06 13:00:00,0,0,N/A
TXN0001551,CUST6237,15791.75,Merchant Payment,ICICI,MER708,Success,2023-03-06 14:00:00,0,0,Pending
TXN0001552,CUST8923,506.25,Merchant Payment,SBI,,Success,2023-03-06 15:00:00,0,0,Settled
TXN0001553,CUST5170,1540.9,Refund,Kotak,,Success,2023-03-06 16:00:00,0,0,Pending
TXN0001554,CUST6047,1304.88,Utility Bill,Axis,MER776,Success,2023-03-06 17:00:00,0,0,Settled
TXN0001555,CUST3414,7424.78,UPI Transfer,HDFC,,Success,2023-03-06 18:00:00,0,0,Settled
TXN0001556,CUST3155,1031.69,Utility Bill,SBI,,Success,2023-03-06 19:00:00,0,0,Settled
TXN0001557,CUST4757,1526.43,Utility Bill,Kotak,MER171,Success,2023-03-06 20:00:00,0,0,Pending
TXN0001558,CUST1092,539.43,EMI Debit,ICICI,,Success,2023-03-06 21:00:00,0,0,Settled
TXN0001559,CUST7243,5227.04,EMI Debit,SBI,,Success,2023-03-06 22:00:00,0,0,Settled
TXN0001560,CUST9862,949.97,Merchant Payment,ICICI,MER501,Success,2023-03-06 23:00:00,0,0,Settled
TXN0001561,CUST3143,247.68,Merchant Payment,Kotak,,Success,2023-03-07 00:00:00,0,0,Settled
TXN0001562,CUST9423,1998.93,EMI Debit,Kotak,,Success,2023-03-07 01:00:00,0,0,Settled
TXN0001563,CUST6971,1738.41,UPI Transfer,HDFC,MER456,Pending,2023-03-07 02:00:00,0,1,N/A
TXN0001564,CUST2602,684.39,UPI Transfer,ICICI,MER981,Success,2023-03-07 03:00:00,0,0,Settled
TXN0001565,CUST3951,501.92,UPI Transfer,Axis,MER198,Success,2023-03-07 04:00:00,0,0,Settled
TXN0001566,CUST2310,7940.58,Utility Bill,HDFC,MER854,Failed,2023-03-07 05:00:00,0,0,N/A
TXN0001567,CUST8967,245.89,EMI Debit,ICICI,MER904,Success,2023-03-07 06:00:00,0,0,Settled
TXN0001568,CUST7246,366.08,Merchant Payment,ICICI,MER783,Pending,2023-03-07 07:00:00,0,0,N/A
TXN0001569,CUST1158,983.85,Utility Bill,Kotak,,Success,2023-03-07 08:00:00,0,0,Settled
TXN0001570,CUST4778,10689.67,EMI Debit,Kotak,MER667,Success,2023-03-07 09:00:00,0,0,Settled
TXN0001571,CUST2586,312.38,Utility Bill,ICICI,MER343,Success,2023-03-07 10:00:00,0,0,Pending
TXN0001572,CUST1377,5925.15,UPI Transfer,Kotak,MER344,Success,2023-03-07 11:00:00,0,0,Settled
TXN0001573,CUST4295,7791.37,Merchant Payment,ICICI,,Success,2023-03-07 12:00:00,0,0,Settled
TXN0001574,CUST9905,1661.11,EMI Debit,ICICI,MER808,Success,2023-03-07 13:00:00,0,0,Pending
TXN0001575,CUST9929,1217.97,UPI Transfer,HDFC,MER924,Success,2023-03-07 14:00:00,0,0,Settled
TXN0001576,CUST3500,3959.46,UPI Transfer,HDFC,,Success,2023-03-07 15:00:00,0,0,Settled
TXN0001577,CUST2863,4244.78,Merchant Payment,Axis,MER291,Success,2023-03-07 16:00:00,0,0,Disputed
TXN0001578,CUST8888,5299.08,EMI Debit,HDFC,,Success,2023-03-07 17:00:00,0,0,Settled
TXN0001579,CUST1491,6213.54,Merchant Payment,SBI,MER969,Success,2023-03-07 18:00:00,0,0,Disputed
TXN0001580,CUST9113,1093.8,Merchant Payment,SBI,,Success,2023-03-07 19:00:00,0,0,Settled
TXN0001581,CUST8501,4065.0,Merchant Payment,Kotak,,Success,2023-03-07 20:00:00,0,0,Settled
TXN0001582,CUST8410,507.21,UPI Transfer,SBI,MER605,Success,2023-03-07 21:00:00,0,0,Pending
TXN0001583,CUST8731,2501.95,Refund,HDFC,,Failed,2023-03-07 22:00:00,0,0,N/A
TXN0001584,CUST1945,3321.63,UPI Transfer,Axis,,Success,2023-03-07 23:00:00,0,0,Settled
TXN0001585,CUST9893,617.46,Merchant Payment,ICICI,,Success,2023-03-08 00:00:00,0,0,Settled
TXN0001586,CUST3484,278.57,UPI Transfer,Axis,,Success,2023-03-08 01:00:00,0,0,Settled
TXN0001587,CUST3755,758.09,Merchant Payment,HDFC,,Success,2023-03-08 02:00:00,0,0,Settled
TXN0001588,CUST8628,1910.1,Utility Bill,HDFC,MER116,Success,2023-03-08 03:00:00,0,0,Settled
TXN0001589,CUST8817,7657.43,Refund,HDFC,MER354,Success,2023-03-08 04:00:00,0,0,Settled
TXN0001590,CUST4033,2656.86,Merchant Payment,Kotak,,Success,2023-03-08 05:00:00,0,0,Settled
TXN0001591,CUST1389,4830.99,UPI Transfer,SBI,MER445,Failed,2023-03-08 06:00:00,0,0,N/A
TXN0001592,CUST8834,669.67,UPI Transfer,HDFC,MER406,Success,2023-03-08 07:00:00,0,0,Settled
TXN0001593,CUST4347,392.09,UPI Transfer,ICICI,MER643,Success,2023-03-08 08:00:00,0,0,Settled
TXN0001594,CUST1011,958.77,Merchant Payment,SBI,MER733,Success,2023-03-08 09:00:00,0,0,Settled
TXN0001595,CUST2620,1318.46,Merchant Payment,SBI,MER800,Success,2023-03-08 10:00:00,0,0,Pending
TXN0001596,CUST9240,2780.05,EMI Debit,Kotak,MER882,Success,2023-03-08 11:00:00,1,0,Settled
TXN0001597,CUST7153,7457.38,EMI Debit,Axis,,Success,2023-03-08 12:00:00,1,0,Settled
TXN0001598,CUST9178,1943.51,UPI Transfer,SBI,,Failed,2023-03-08 13:00:00,0,0,N/A
TXN0001599,CUST9452,2560.14,EMI Debit,SBI,MER866,Success,2023-03-08 14:00:00,0,0,Pending
TXN0001600,CUST9511,16.18,Utility Bill,HDFC,MER943,Success,2023-03-08 15:00:00,0,0,Settled
TXN0001601,CUST2927,118.58,Merchant Payment,ICICI,,Success,2023-03-08 16:00:00,0,0,Settled
TXN0001602,CUST7813,306.2,Refund,HDFC,MER845,Success,2023-03-08 17:00:00,1,0,Disputed
TXN0001603,CUST3832,4202.19,EMI Debit,ICICI,MER730,Success,2023-03-08 18:00:00,0,0,Settled
TXN0001604,CUST7978,2330.67,Merchant Payment,SBI,MER308,Success,2023-03-08 19:00:00,0,0,Settled
TXN0001605,CUST5116,750.34,Utility Bill,ICICI,,Success,2023-03-08 20:00:00,0,0,Settled
TXN0001606,CUST1015,3142.85,Merchant Payment,HDFC,,Success,2023-03-08 21:00:00,0,0,Settled
TXN0001607,CUST4866,2753.12,Merchant Payment,HDFC,MER262,Success,2023-03-08 22:00:00,0,0,Settled
TXN0001608,CUST3345,325.47,Merchant Payment,Axis,,Failed,2023-03-08 23:00:00,0,0,N/A
TXN0001609,CUST9450,3579.79,Utility Bill,Kotak,,Success,2023-03-09 00:00:00,0,0,Settled
TXN0001610,CUST2063,5100.84,UPI Transfer,Axis,MER482,Success,2023-03-09 01:00:00,0,0,Settled
TXN0001611,CUST1275,1181.77,Merchant Payment,SBI,,Success,2023-03-09 02:00:00,0,0,Settled
TXN0001612,CUST3566,4070.9,Merchant Payment,ICICI,,Failed,2023-03-09 03:00:00,0,0,N/A
TXN0001613,CUST5922,779.78,Merchant Payment,HDFC,MER503,Success,2023-03-09 04:00:00,0,0,Pending
TXN0001614,CUST2930,4947.52,EMI Debit,HDFC,MER901,Success,2023-03-09 05:00:00,0,0,Settled
TXN0001615,CUST4582,8497.49,Merchant Payment,HDFC,MER236,Success,2023-03-09 06:00:00,0,0,Settled
TXN0001616,CUST2331,2041.05,UPI Transfer,HDFC,MER717,Success,2023-03-09 07:00:00,0,0,Settled
TXN0001617,CUST9066,981.88,Utility Bill,SBI,MER872,Failed,2023-03-09 08:00:00,0,0,N/A
TXN0001618,CUST1479,1783.09,EMI Debit,Kotak,,Success,2023-03-09 09:00:00,0,0,Settled
TXN0001619,CUST5509,1007.25,Utility Bill,Axis,,Success,2023-03-09 10:00:00,0,0,Settled
TXN0001620,CUST4046,4.34,UPI Transfer,Axis,,Pending,2023-03-09 11:00:00,0,0,N/A
TXN0001621,CUST2488,3678.95,Merchant Payment,HDFC,MER978,Success,2023-03-09 12:00:00,0,0,Settled
TXN0001622,CUST9152,152.1,EMI Debit,HDFC,,Success,2023-03-09 13:00:00,0,0,Settled
TXN0001623,CUST3092,826.76,Merchant Payment,ICICI,MER324,Success,2023-03-09 14:00:00,0,0,Settled
TXN0001624,CUST1829,4486.13,Utility Bill,HDFC,,Success,2023-03-09 15:00:00,0,0,Pending
TXN0001625,CUST8655,3835.27,UPI Transfer,Axis,,Success,2023-03-09 16:00:00,0,0,Settled
TXN0001626,CUST3700,266.55,Merchant Payment,ICICI,,Success,2023-03-09 17:00:00,0,0,Settled
TXN0001627,CUST9335,3776.4,Merchant Payment,ICICI,MER547,Success,2023-03-09 18:00:00,0,0,Settled
TXN0001628,CUST5930,9336.27,Merchant Payment,HDFC,MER428,Success,2023-03-09 19:00:00,0,0,Settled
TXN0001629,CUST3804,270.98,Merchant Payment,ICICI,MER354,Success,2023-03-09 20:00:00,0,0,Settled
TXN0001630,CUST8990,1880.62,UPI Transfer,Kotak,MER863,Success,2023-03-09 21:00:00,0,0,Settled
TXN0001631,CUST7336,4575.34,EMI Debit,HDFC,MER723,Success,2023-03-09 22:00:00,0,0,Settled
TXN0001632,CUST9975,3856.25,UPI Transfer,Kotak,MER535,Success,2023-03-09 23:00:00,0,0,Settled
TXN0001633,CUST7016,898.95,Merchant Payment,HDFC,,Failed,2023-03-10 00:00:00,0,0,N/A
TXN0001634,CUST5273,623.04,UPI Transfer,Kotak,MER579,Pending,2023-03-10 01:00:00,0,0,N/A
TXN0001635,CUST7461,5367.67,Merchant Payment,HDFC,,Success,2023-03-10 02:00:00,0,0,Settled
TXN0001636,CUST8558,10952.0,Merchant Payment,Axis,MER168,Success,2023-03-10 03:00:00,0,0,Settled
TXN0001637,CUST3198,5107.28,Utility Bill,HDFC,MER667,Success,2023-03-10 04:00:00,0,0,Settled
TXN0001638,CUST9802,11558.33,Merchant Payment,Axis,,Success,2023-03-10 05:00:00,0,0,Settled
TXN0001639,CUST9732,3251.0,UPI Transfer,SBI,MER499,Success,2023-03-10 06:00:00,0,0,Settled
TXN0001640,CUST8375,9262.64,Merchant Payment,SBI,MER757,Success,2023-03-10 07:00:00,0,0,Settled
TXN0001641,CUST8889,4104.06,EMI Debit,HDFC,MER815,Success,2023-03-10 08:00:00,0,0,Settled
TXN0001642,CUST1412,8384.71,UPI Transfer,Axis,MER992,Success,2023-03-10 09:00:00,0,0,Settled
TXN0001643,CUST8256,616.86,Merchant Payment,Axis,,Success,2023-03-10 10:00:00,0,0,Pending
TXN0001644,CUST6868,5916.61,Merchant Payment,ICICI,MER485,Success,2023-03-10 11:00:00,0,0,Settled
TXN0001645,CUST6377,766.79,UPI Transfer,ICICI,,Success,2023-03-10 12:00:00,0,0,Settled
TXN0001646,CUST6727,97.34,UPI Transfer,Kotak,,Success,2023-03-10 13:00:00,0,0,Settled
TXN0001647,CUST2427,2551.34,UPI Transfer,ICICI,MER310,Success,2023-03-10 14:00:00,0,0,Settled
TXN0001648,CUST4510,1340.83,Merchant Payment,HDFC,,Success,2023-03-10 15:00:00,0,0,Settled
TXN0001649,CUST2637,155.78,UPI Transfer,ICICI,MER554,Success,2023-03-10 16:00:00,0,0,Pending
TXN0001650,CUST5576,13745.76,Merchant Payment,ICICI,MER291,Success,2023-03-10 17:00:00,0,0,Settled
TXN0001651,CUST9371,3843.04,UPI Transfer,HDFC,MER943,Success,2023-03-10 18:00:00,0,0,Settled
TXN0001652,CUST4396,8123.06,Merchant Payment,HDFC,MER997,Pending,2023-03-10 19:00:00,0,0,N/A
TXN0001653,CUST5677,24478.83,UPI Transfer,Kotak,MER666,Failed,2023-03-10 20:00:00,0,0,N/A
TXN0001654,CUST6525,1741.34,Merchant Payment,Axis,MER726,Success,2023-03-10 21:00:00,0,1,Settled
TXN0001655,CUST8122,1029.06,Utility Bill,ICICI,MER206,Success,2023-03-10 22:00:00,0,0,Settled
TXN0001656,CUST2642,711.2,Merchant Payment,SBI,MER721,Success,2023-03-10 23:00:00,0,0,Disputed
TXN0001657,CUST2294,2533.97,Merchant Payment,Axis,MER816,Success,2023-03-11 00:00:00,0,0,Settled
TXN0001658,CUST4536,3260.63,EMI Debit,HDFC,,Success,2023-03-11 01:00:00,0,0,Settled
TXN0001659,CUST8787,2238.11,UPI Transfer,ICICI,MER835,Success,2023-03-11 02:00:00,0,0,Settled
TXN0001660,CUST9555,1714.31,UPI Transfer,Kotak,,Success,2023-03-11 03:00:00,0,0,Pending
TXN0001661,CUST3116,644.88,UPI Transfer,SBI,,Success,2023-03-11 04:00:00,0,0,Pending
TXN0001662,CUST3561,2041.01,UPI Transfer,Axis,,Pending,2023-03-11 05:00:00,0,0,N/A
TXN0001663,CUST7039,311.84,UPI Transfer,ICICI,,Success,2023-03-11 06:00:00,0,0,Settled
TXN0001664,CUST8400,7009.92,Merchant Payment,HDFC,MER630,Success,2023-03-11 07:00:00,0,1,Settled
TXN0001665,CUST8868,168.13,UPI Transfer,Axis,MER249,Success,2023-03-11 08:00:00,0,0,Settled
TXN0001666,CUST7265,1676.77,Refund,SBI,,Success,2023-03-11 09:00:00,0,0,Settled
TXN0001667,CUST3542,369.3,Utility Bill,HDFC,MER537,Success,2023-03-11 10:00:00,0,0,Settled
TXN0001668,CUST7720,5220.49,Refund,SBI,MER450,Pending,2023-03-11 11:00:00,0,0,N/A
TXN0001669,CUST5020,1312.63,UPI Transfer,ICICI,MER756,Success,2023-03-11 12:00:00,0,0,Settled
TXN0001670,CUST1883,420.1,Utility Bill,Axis,MER744,Success,2023-03-11 13:00:00,0,0,Settled
TXN0001671,CUST2172,2653.7,Utility Bill,Kotak,,Failed,2023-03-11 14:00:00,0,0,N/A
TXN0001672,CUST8038,8680.85,Utility Bill,ICICI,MER759,Success,2023-03-11 15:00:00,0,0,Settled
TXN0001673,CUST6595,8375.5,Merchant Payment,ICICI,,Success,2023-03-11 16:00:00,0,0,Pending
TXN0001674,CUST5674,1005.26,EMI Debit,Kotak,MER826,Success,2023-03-11 17:00:00,0,0,Settled
TXN0001675,CUST8738,4451.13,UPI Transfer,Kotak,,Success,2023-03-11 18:00:00,0,0,Settled
TXN0001676,CUST9304,107.63,UPI Transfer,HDFC,,Success,2023-03-11 19:00:00,0,1,Settled
TXN0001677,CUST7688,494.87,UPI Transfer,SBI,MER434,Success,2023-03-11 20:00:00,0,0,Pending
TXN0001678,CUST7542,2422.32,Utility Bill,ICICI,,Success,2023-03-11 21:00:00,0,0,Settled
TXN0001679,CUST9983,909.13,UPI Transfer,HDFC,MER569,Success,2023-03-11 22:00:00,1,0,Settled
TXN0001680,CUST2315,5602.75,UPI Transfer,HDFC,MER869,Failed,2023-03-11 23:00:00,0,0,N/A
TXN0001681,CUST4233,9361.43,Refund,ICICI,,Success,2023-03-12 00:00:00,0,0,Pending
TXN0001682,CUST1050,15.2,UPI Transfer,SBI,MER746,Success,2023-03-12 01:00:00,1,0,Settled
TXN0001683,CUST1143,928.06,Utility Bill,Kotak,MER898,Success,2023-03-12 02:00:00,0,0,Settled
TXN0001684,CUST4687,2026.57,EMI Debit,ICICI,MER167,Success,2023-03-12 03:00:00,0,0,Disputed
TXN0001685,CUST6801,2898.01,UPI Transfer,SBI,MER748,Success,2023-03-12 04:00:00,0,0,Disputed
TXN0001686,CUST6252,8665.24,UPI Transfer,Kotak,,Success,2023-03-12 05:00:00,0,0,Settled
TXN0001687,CUST6618,7785.91,Merchant Payment,Axis,MER975,Success,2023-03-12 06:00:00,0,0,Settled
TXN0001688,CUST5485,3548.37,Refund,ICICI,,Success,2023-03-12 07:00:00,0,0,Settled
TXN0001689,CUST8337,1041.54,Utility Bill,ICICI,,Success,2023-03-12 08:00:00,0,0,Settled
TXN0001690,CUST9151,5352.15,UPI Transfer,SBI,MER313,Success,2023-03-12 09:00:00,0,0,Settled
TXN0001691,CUST9116,792.62,Merchant Payment,HDFC,,Success,2023-03-12 10:00:00,0,0,Settled
TXN0001692,CUST4730,11750.7,Merchant Payment,HDFC,MER617,Success,2023-03-12 11:00:00,0,0,Disputed
TXN0001693,CUST9940,20.5,EMI Debit,SBI,MER714,Success,2023-03-12 12:00:00,0,0,Settled
TXN0001694,CUST3944,2952.03,UPI Transfer,ICICI,,Failed,2023-03-12 13:00:00,0,1,N/A
TXN0001695,CUST5803,323.93,UPI Transfer,ICICI,,Success,2023-03-12 14:00:00,0,0,Pending
TXN0001696,CUST2208,1832.5,EMI Debit,ICICI,MER185,Failed,2023-03-12 15:00:00,0,0,N/A
TXN0001697,CUST4733,3526.87,Merchant Payment,Axis,,Success,2023-03-12 16:00:00,0,0,Settled
TXN0001698,CUST1213,4094.61,UPI Transfer,HDFC,MER911,Success,2023-03-12 17:00:00,0,0,Settled
TXN0001699,CUST7566,5389.19,EMI Debit,Axis,MER307,Success,2023-03-12 18:00:00,0,0,Settled
TXN0001700,CUST2818,3149.12,Merchant Payment,ICICI,,Pending,2023-03-12 19:00:00,0,0,N/A
TXN0001701,CUST4494,1013.05,Merchant Payment,HDFC,MER151,Success,2023-03-12 20:00:00,0,0,Settled
TXN0001702,CUST1485,7701.78,EMI Debit,ICICI,,Success,2023-03-12 21:00:00,0,0,Settled
TXN0001703,CUST8544,5833.02,Merchant Payment,ICICI,MER518,Success,2023-03-12 22:00:00,0,0,Settled
TXN0001704,CUST4015,610.45,Merchant Payment,SBI,,Success,2023-03-12 23:00:00,0,0,Settled
TXN0001705,CUST4479,6130.75,Utility Bill,HDFC,MER541,Success,2023-03-13 00:00:00,0,0,Disputed
TXN0001706,CUST7929,12595.93,Merchant Payment,ICICI,MER181,Success,2023-03-13 01:00:00,1,0,Settled
TXN0001707,CUST7414,3548.85,EMI Debit,Kotak,,Success,2023-03-13 02:00:00,0,0,Settled
TXN0001708,CUST6216,1158.55,Merchant Payment,Kotak,MER255,Success,2023-03-13 03:00:00,0,0,Settled
TXN0001709,CUST5937,3265.19,Merchant Payment,ICICI,MER853,Success,2023-03-13 04:00:00,0,0,Pending
TXN0001710,CUST4118,1467.77,UPI Transfer,SBI,MER143,Success,2023-03-13 05:00:00,0,0,Settled
TXN0001711,CUST1663,3943.96,UPI Transfer,ICICI,MER760,Success,2023-03-13 06:00:00,0,0,Pending
TXN0001712,CUST2023,2754.56,EMI Debit,Kotak,MER612,Success,2023-03-13 07:00:00,0,0,Settled
TXN0001713,CUST7316,9282.03,Merchant Payment,HDFC,MER196,Success,2023-03-13 08:00:00,0,1,Settled
TXN0001714,CUST5442,3367.33,Merchant Payment,SBI,,Success,2023-03-13 09:00:00,0,0,Settled
TXN0001715,CUST1236,842.71,EMI Debit,ICICI,MER604,Success,2023-03-13 10:00:00,0,0,Settled
TXN0001716,CUST7686,4519.84,UPI Transfer,Kotak,,Success,2023-03-13 11:00:00,0,0,Settled
TXN0001717,CUST4343,1252.76,EMI Debit,HDFC,MER561,Success,2023-03-13 12:00:00,0,0,Settled
TXN0001718,CUST7550,1112.97,Merchant Payment,Kotak,MER588,Success,2023-03-13 13:00:00,0,0,Settled
TXN0001719,CUST3125,1740.25,Merchant Payment,SBI,,Success,2023-03-13 14:00:00,0,0,Settled
TXN0001720,CUST8958,42.24,UPI Transfer,Axis,,Success,2023-03-13 15:00:00,0,0,Settled
TXN0001721,CUST4217,12174.11,UPI Transfer,ICICI,MER592,Failed,2023-03-13 16:00:00,0,0,N/A
TXN0001722,CUST2955,2659.98,UPI Transfer,HDFC,,Success,2023-03-13 17:00:00,0,0,Settled
TXN0001723,CUST7155,5197.44,Merchant Payment,SBI,MER820,Success,2023-03-13 18:00:00,0,0,Settled
TXN0001724,CUST8927,1043.72,Merchant Payment,SBI,,Success,2023-03-13 19:00:00,0,0,Settled
TXN0001725,CUST1228,4805.0,EMI Debit,Axis,MER261,Pending,2023-03-13 20:00:00,0,0,N/A
TXN0001726,CUST5938,2930.94,Merchant Payment,Axis,,Success,2023-03-13 21:00:00,0,0,Settled
TXN0001727,CUST6060,1931.64,EMI Debit,ICICI,MER555,Success,2023-03-13 22:00:00,0,0,Settled
TXN0001728,CUST7815,12351.91,Merchant Payment,ICICI,MER644,Pending,2023-03-13 23:00:00,0,0,N/A
TXN0001729,CUST3886,2383.18,UPI Transfer,SBI,MER220,Success,2023-03-14 00:00:00,0,0,Settled
TXN0001730,CUST7874,3749.77,UPI Transfer,ICICI,,Success,2023-03-14 01:00:00,0,0,Pending
TXN0001731,CUST8605,54.11,UPI Transfer,ICICI,MER509,Success,2023-03-14 02:00:00,0,0,Pending
TXN0001732,CUST3819,1255.65,Refund,Axis,MER632,Success,2023-03-14 03:00:00,0,0,Settled
TXN0001733,CUST3989,7684.08,Utility Bill,SBI,MER749,Success,2023-03-14 04:00:00,0,0,Settled
TXN0001734,CUST8138,4979.76,UPI Transfer,Kotak,MER857,Failed,2023-03-14 05:00:00,0,0,N/A
TXN0001735,CUST2993,2693.24,Merchant Payment,Kotak,MER495,Success,2023-03-14 06:00:00,0,0,Settled
TXN0001736,CUST4045,8064.64,Refund,HDFC,MER527,Success,2023-03-14 07:00:00,0,1,Settled
TXN0001737,CUST7193,2330.86,EMI Debit,Axis,MER192,Success,2023-03-14 08:00:00,0,0,Settled
TXN0001738,CUST4305,2925.58,Merchant Payment,HDFC,MER874,Success,2023-03-14 09:00:00,0,0,Settled
TXN0001739,CUST2992,1685.3,UPI Transfer,SBI,MER414,Success,2023-03-14 10:00:00,0,0,Settled
TXN0001740,CUST4599,3386.91,UPI Transfer,Kotak,MER813,Pending,2023-03-14 11:00:00,0,0,N/A
TXN0001741,CUST4587,1344.68,EMI Debit,Kotak,MER889,Success,2023-03-14 12:00:00,0,0,Pending
TXN0001742,CUST2305,1704.27,EMI Debit,Kotak,MER587,Success,2023-03-14 13:00:00,0,0,Settled
TXN0001743,CUST7363,11868.63,Merchant Payment,HDFC,,Success,2023-03-14 14:00:00,0,0,Settled
TXN0001744,CUST6467,413.02,UPI Transfer,ICICI,MER398,Success,2023-03-14 15:00:00,0,0,Settled
TXN0001745,CUST5459,389.26,Refund,HDFC,,Success,2023-03-14 16:00:00,0,0,Settled
TXN0001746,CUST6087,154.99,Utility Bill,Kotak,MER503,Success,2023-03-14 17:00:00,0,0,Settled
